Review,SET,Date,Person,Variable_nr,Iteration,Column_name,Instructions,Answer_structure,Notes,N_correct,N_incorrect,Censor
Mizuno_2024,DEV,13-Apr-25,ML,8,GOLD STANDARD,Funding sources,Organisations and bodies that funded the study are listed.,"Predefined list (select one
answer): Yes, No funding sources
recorded",Note: manually coded,,,0
Mizuno_2024,DEV,13-Apr-25,ML,9,1,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links.","Predefined list (select one
answer): yes, no",Agreement: 7/8,7,1,0
Mizuno_2024,DEV,13-Apr-25,ML,9,2,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","Predefined list (select one
answer): yes, no",Agreement: 8/8. Note: FINISHED,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,9,GOLD STANDARD,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links.","Predefined list (select one
answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,9,GOLD STANDARD,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links.","Predefined list (select one
answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,9,TEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,10,1,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “No”","Predefined list (select one answer): yes, no",Agreement: 8/8. Note: FINISHED. Run final prompt from the other sets,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,10,GOLD STANDARD,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on
request, it will be coded as “No”","Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,10,GOLD STANDARD,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on
request, it will be coded as “No”","Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,10,TEST,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “No”","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,12,1,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","Predefined list (select one answer): yes, no",Agreement: 8/8. Note: FINISHED,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,12,GOLD STANDARD,Registered protocol,"Whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,12,GOLD STANDARD,Registered protocol,"Whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,12,TEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,DEV,13-Apr-25,ML,13,1,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"Predefined list (select one answer): yes, no",Agreement: 6/8. Note: refine the prompt,6,2,0
Mizuno_2024,DEV,13-Apr-25,ML,13,2,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors. Do not include acknowledgements of the people who helped but are not authors of the study.,"Predefined list (select one answer): yes, no",Agreement: 7/8. Note: FINISHED,7,1,0
Mizuno_2024,DEV,13-Apr-25,ML,13,GOLD STANDARD,Authors contributions,Whether the study contains a description of the roles and/or contributions of the study authors.,"Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,13,GOLD STANDARD,Authors contributions,Whether the study contains a description of the roles and/or contributions of the study authors.,"Predefined list (select one answer): Yes, No",Note: manually coded,,,0
Mizuno_2024,TEST,13-Apr-25,ML,13,TEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors. Do not include acknowledgements of the people who helped but are not authors of the study.,"yes, no",Agreement: 6/8,6,2,0
Lagisz_2020,RETEST,14-Apr-25,ML,3,RETEST,Age,"Age of animals used in the experiment:
juvenile = all used animals were not sexually mature or not close to becoming sexually mature;
adult = all used animals were sexually mature or close to sexual maturity (young adults), mixed age, or age not reported.
Select only one answer.","juvenile, adult",Agreement: 7/8,7,1,0
Lagisz_2020,RETEST,14-Apr-25,ML,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.," yes, no",Agreement: 8/8,8,0,0
Lagisz_2020,RETEST,14-Apr-25,ML,2,RETEST,Captive or wild-caught,"Source of animals used in the experiment, as reported in the paper:
captive = all used animals were captive, or source not reported; 
wild-caught = all used animals were wild-caught","captive, wild-caught",Agreement: 8 /8,8,0,0
Lagisz_2020,RETEST,14-Apr-25,ML,7,RETEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 7/8,7,1,0
Lagisz_2020,RETEST,14-Apr-25,ML,14,RETEST,Number of ambiguous cues,Number of different ambiguous cues used in judgement bias trials. Do not report how many times animals were tested during judgement bias trials. Report only as an integer number. ,,Agreement: 0/8,0,8,1
Lagisz_2020,RETEST,14-Apr-25,ML,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan."," yes, no",Agreement: 8/8,8,0,0
Lagisz_2020,RETEST,14-Apr-25,ML,6,RETEST,Sex,"Sex of tested animals in the compared groups:
female = only female animals were used; 
male = only male animals were used;  
both = both female and male animals were used","female, male, both",Agreement: 8/8,8,0,0
Lagisz_2020,RETEST,14-Apr-25,ML,1,RETEST,Species scientific name,"Scientific name of an animal species used in the experiment. Do not add any comments or explanations in the answer, only return the name of the species.",,Agreement: 6/8,6,2,0
Lagisz_2020,RETEST,14-Apr-25,ML,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Lagisz_2020,RETEST,14-Apr-25,ML,4,RETEST,Within or between study design,"Whether between-individual or within-individual study design was used:
between = two or more groups of animals were simultaneously subject to different treatments (or treatment vs. control/benign): 
within = same group of animals was subject sequentially to different treatments (or treatment vs. control/benign), includes cross-over design","between, within",Agreement: 8/8,8,0,0
Mizuno_2024,RETEST,14-Apr-25,AM,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors. Do not include acknowledgements of the people who helped but are not authors of the study.,"yes, no",Agreement: 5/8,5,3,0
Mizuno_2024,RETEST,14-Apr-25,AM,3,RETEST,Bird age,"Subject bird age (if specified). If not specified, code as ""NA"".  Only consider experiments on wing spots and eyespots. Predefined list (select one answer)","adult, chick, nestling, NA",Agreement: 7/8,7,1,0
Mizuno_2024,RETEST,14-Apr-25,AM,2,RETEST,Bird sex,"Subject bird sex (if specified). If not specified, code as ""NA"". If females and males used, code as ""both"" only. Predefined list (select one answer)","male, female,  both, NA",Agreement: 7/8,7,1,0
Mizuno_2024,RETEST,14-Apr-25,AM,1,RETEST,Bird species,"Report species Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots (if specified). If not specified, code as ""none"". If more than one bird species used, list all bird species names, separated by a comma. Answer by providing only Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 5/8,5,3,0
Mizuno_2024,RETEST,14-Apr-25,AM,7,RETEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 7/8,7,1,0
Mizuno_2024,RETEST,14-Apr-25,AM,10,RETEST,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “No”","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,RETEST,14-Apr-25,AM,6,RETEST,Prey species,"Prey species (butterfly, moth, caterpillar) Latin binomial name (if specified) - the species resembling the wing or body conspicuous pattern used in the experiment. Ignore species of birds or other predators. If more than one prey species has been used, list all prey species names, separated by a comma. If not mentioned, answer as ""none"". Answer by providing only Latin binomial name of pry used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 6/8,6,2,0
Mizuno_2024,RETEST,14-Apr-25,AM,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,RETEST,14-Apr-25,AM,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,RETEST,14-Apr-25,AM,5,RETEST,Type prey,"Prey material type. Answer 'Real', if the authors used a real butterfly/moth/caterpillar, or patterning of a real butterfly/moth/caterpillar species, or a modified patterning of a real butterfly/moth/caterpillar species. If the authors used geometrical or simplified patterns, answer ""artificial"". Predefined list (select one answer)","real, artificial ",Agreement: 8/8,8,0,0
Morrison_2024,RETEST,14-Apr-25,KM,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"yes, no",Agreement: 6/8,6,2,0
Morrison_2024,RETEST,14-Apr-25,KM,7,RETEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 6/8,6,2,0
Morrison_2024,RETEST,14-Apr-25,KM,10,RETEST,Data shared,"Whether the raw data used for analyses presented in the article has been publicly shared. Select ""Yes"" answer if there is any mention of the raw collected data being shared, for example, in supplementary materials or appendices, as downloadable tables or files, via links to external repositories or websites, as full datasets embedded in the article (e.g., detailed data tables in the main text). Raw data refers to the original collected data that underlies the analyses - not just summary statistics, graphs, or processed outputs. Select ""No"" answer if the data is only available upon request, the data is only shared in summarized or aggregated form, there is no clear mention of shared raw data.","yes, no",Agreement: 7/8,7,1,0
Morrison_2024,RETEST,14-Apr-25,KM,14,RETEST,Dosage highest,"Record the highest dose of pesticide fish were exposed to during experiments measuring effects on behaviour. Record the units of concentration used for the highest dose of pesticide exposure. If unclear or not reported, answer ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 0/8,0,8,1
Morrison_2024,RETEST,14-Apr-25,KM,6,RETEST,Exposure duration,"Record the duration of the pesticide exposure used in the behavioural experiment. if multiple pesticide exposure durations were used in the behavioral experiment,  select the longest one. Also record the unit used to measure the pesticide exposure time. If unclear or not reported select ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 5/8,5,3,0
Morrison_2024,RETEST,14-Apr-25,KM,11,RETEST,Pesticide investigated,"Record the type of pesticide tested within the study (if multiple, separate with semicolon, if cocktail state ""cocktail"" and if a general group state the ""group general""). Answer by providing only pesticide name, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 8/8,8,0,0
Morrison_2024,RETEST,14-Apr-25,KM,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 8/8,8,0,0
Morrison_2024,RETEST,14-Apr-25,KM,4,RETEST,Sex,Record the sex of the zebrafish used in the pesticide exposure experiment to measure effects on behaviour,"male, female, both/mixed, other, not reported",Agreement: 6/8,6,2,0
Morrison_2024,RETEST,14-Apr-25,KM,1,RETEST,Study type,"Record the study type (if  unclear or not reported select ""not reported"")","observational, experimental, other, not reported",Agreement: 8/8,8,0,0
Morrison_2024,RETEST,14-Apr-25,KM,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Pollo_2024,RETEST,14-Apr-25,PP,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"yes, no",Agreement: 7/8,7,1,0
Pollo_2024,RETEST,14-Apr-25,PP,7,RETEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 6/8,6,2,0
Pollo_2024,RETEST,14-Apr-25,PP,1,RETEST,Effect size statistics,Type of effect size statistics used in the study.  Treat log-transformed effect sizes the same as their non-transform d versions (e.g. log-transformed odds ratio (LOR) is the same as odds ration (OR)). Predefined list (select one or more answers).,"unclear, mean standardised difference, Odds Ratio, correlations, lnRR, other",Agreement: 4/8,4,4,0
Pollo_2024,RETEST,14-Apr-25,PP,15,RETEST,Number of species,"Number of species used in meta-analysis/ meta-regression. If the article is focused on a single species, answer is ""1"". Answer by providing only a single number, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 7/8,7,1,0
Pollo_2024,RETEST,14-Apr-25,PP,6,RETEST,PRISMA diagram,"Whether PRISMA-like flowchart is provided. Select ""not applicable"" answer if searches and screening of literature were not conducted as a source of the data used in the paper. Predefined list (select one answer)","adequate, insufficient, not applicable",Agreement: 6/8,6,2,0
Pollo_2024,RETEST,14-Apr-25,PP,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan."," yes, no",Agreement: 8/8,8,0,0
Pollo_2024,RETEST,14-Apr-25,PP,11,RETEST,Search sources,"Online databases and other source used in searches. Code as a list of names of sources separated by commas if sources are listed in the review. Ignore sources of grey literature. Code Web of Knowledge as Web of Science (correct alternative name). Code as ""No search sources found"", without additional comments, if the names of search sources cannot be found in the review. Do not add text on context or comments.",,Agreement: 7/8,7,1,0
Pollo_2024,RETEST,14-Apr-25,PP,14,RETEST,Software,"Which software is used for analysis (NA if unclear). List software and/or software packages, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 6/8,6,2,0
Pollo_2024,RETEST,14-Apr-25,PP,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes called Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Pollo_2024,RETEST,14-Apr-25,PP,3,RETEST,Taxonomic scope,"Taxonomic scope of the study. ""single species"" - focused on a single species. ""multiple species from a specific taxon"" - focus on a taxonomic group but not all possible organisms. ""multiple species from all taxa"" - not focused on specific species or taxonomic group. Predefined list (select one answer).","single species, multiple species from a specific taxon, multiple species from all taxa",Agreement: 5/8,5,3,0
Ricolfi_2024,RETEST,14-Apr-25,LR,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.," yes, no",Agreement: 5/8,5,3,0
Ricolfi_2024,RETEST,14-Apr-25,LR,7,RETEST,Conflict of interests,Was the conflict of interests disclosed by the authors. Predefined list (select one answer),"yes, no",Agreement: 4/8,4,4,0
Ricolfi_2024,RETEST,14-Apr-25,LR,8,RETEST,Funding sources,"Whether there is any indication that the research was funded or supported by an external organization, institution, grant, or sponsor. Code as a ""yes"" answer any explicit or implicit mention of external funding, support, or acknowledgment of resources or assistance that enabled the research to be conducted, for example acknowledgments of: financial support (e.g., grants, fellowships, awards, institutional funds), Research funding agencies (e.g., national science foundations, health research councils, private foundations), Government funding (e.g., ministries, departments, public research funding programs), Industry or corporate sponsorship, Non-profit organization support.
Code as a ""yes"" answer any common phrases and variations that may indicate funding or support, for example: ""This work was supported by..."", ""Financial support was provided through..."", ""This project was funded by..."", ""Research related to this article was funded by..."", ""This research is part of a project supported by..."", ""The authors received funding from..."", ""Supported by the [Name of Organization/Agency]"", ""Funding was received from..."", ""This work was carried out under the funding provided by..."", ""[Author] was supported by..."", ""The study was made possible by funding from..."". Code as a ""yes"" answer any mentions of grant numbers, project IDs, or funding references. Code as a ""yes"" answer any acknowledgments of research programs or consortia noted to be externally funded. 
Code as a ""yes"" answer any mentions that researchers were affiliated with funded programs or centers during the work. Funding acknowledgments may appear in dedicated sections (e.g., Acknowledgments or Funding), in author affiliations or footnotes, or even in the main text or footnotes of the article.","yes, no",Agreement: 5/8,5,3,0
Ricolfi_2024,RETEST,14-Apr-25,LR,2,RETEST,Meta-analysis,Does the review include a meta-analysis (quantitative synthesis of information from multiple sources)? ,"yes, no",Agreement: 6/8,6,2,0
Ricolfi_2024,RETEST,14-Apr-25,LR,3,RETEST,PFAS focus,Is the review focused on PFAS? (or does it also investigate other chemicals),"yes, no",Agreement: 7/8,7,1,0
Ricolfi_2024,RETEST,14-Apr-25,LR,11,RETEST,PFAS one many,"What types of PFAS does the review focus on in terms of evidence synthesis? If it is focused on one PFAS type, answer ""One"", even if it briefly mentions other PFAS types or chemicals. If it is focused on more than one types of PFAS substances, answer ""Multiple"". Ignore other chemical substances that are not classifies as PFAS (e.g. polybrominated diphenyl ethers,  PBDEs)","one, multiple",Agreement: 6/8,6,2,0
Ricolfi_2024,RETEST,14-Apr-25,LR,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 8/8,8,0,0
Ricolfi_2024,RETEST,14-Apr-25,LR,6,RETEST,Reporting guideline,Whether review claims to follow a specific reporting or conduct guideline/checklist? Ignore checklists used for critical appraisal of relevant studies. Predefined list (select one answer),"yes, no",Agreement: 8/8,8,0,0
Ricolfi_2024,RETEST,14-Apr-25,LR,1,RETEST,Review type claimed,"Which type of review or meta-analysis do the authors claim their review to be? Record only the key term used in the article, without context or comments (i.e. do not use full sentences in the answer).",,Agreement: 8/8,8,0,0
Ricolfi_2024,RETEST,14-Apr-25,LR,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes called Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,13,RETEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"Predefined list (select one answer): yes, no",Agreement: 6/8,6,2,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,7,RETEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 5/8,5,3,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,2,RETEST,Geographically focused,"Whether it is focused on a particular geographic region.This applies to the aims of the review and its inclusion criteria, not to the coverage of actually included and reviewed studies. If aims are to collect evidence globally or do not specify that review is focused on particular geographic regions (country, continent, climatic zone), the answer should be coded as ""no"". If the aims and/or If inclusion criteria state that the only studies from particular geographic area are of interest or eligible to be included, the answers should be coded as ""yes"".","yes, no",Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,3,RETEST,Number of included primary studies,Number of original studies reviewed. Code as a total number of studies included in the systematic review or meta-analysis,,Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,6,RETEST,PRISMA diagram,"Whether a PRISMA-like diagram is presented. PRISMA-like diagrams (PRISMA diagrams)  illustrate the process of searching  and screening of literature (usually primary studies, articles, etc.). PRISMA-like diagrams  are also called flow diagrams  of the searching screening process.  Select one answer only: Yes, No.","yes, no",Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","Predefined list (select one answer): yes, no",Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,11,RETEST,Review type,"Claimed review type. If review claims to contain a meta-analysis or meta-regression, select ""meta-analysis"". Select only one answer. For example, if a review appears to be both a systematic review and a meta-analysis, only select ""meta-analysis"".","systematic review, meta-analysis",Agreement: 8/8,8,0,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,5,RETEST,Search sources,"Online databases and other source used in searches. Code as a list of names of sources separated by commas if sources are listed in the review. Ignore sources of grey literature. Code Web of Knowledge as Web of Science (correct alternative name). Code as ""No search sources found"", without additional comments, if the names of search sources cannot be found in the review. ",,Agreement: 6/8,6,2,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","Predefined list (select one
answer): yes, no",Agreement: 7/8,7,1,0
Samarsinghe_2019,RETEST,14-Apr-25,ML,4,RETEST,Synthesis method,"How the evidence was combined. By “evidence” we mean the result of individual primary studies. The approach to summarise  evidence can be quantitative, qualitative or combination of quantitative and qualitative. Maps visually summarise information about studies but not their results.  Select ""qualitative"" answer if no statistical synthesis of results of individual studies has been conducted in the review and only a narrative summary of the results of included studies has been provided. Providing some numbers from primary studies or counting them does not qualify as quantitative analysis. Select ""quantitative"" answer if statistical synthesis of results of individual studies has been conducted in the review (usually a meta-analysis or eta-regression) and  no extensive narrative summary has been provided of the results of included studies. Select ""map"" answer if the scopes of included studies were mainly summarised as in graphs and/or tables, without statistical synthesis of the results of individual studies (usually a review will state it is a map).  Select ""qualitative + quantitative"" answer if both statistical synthesis of results of individual studies has been conducted in the review and a narrative summary of the results of included studies has been.","qualitative, quantitative, K69map, qualitative + quantitative",Agreement: 6/8,6,2,0
Yang_2024,RETEST,14-Apr-25,YY,7,RETEST,Conflict of interests,"Was  the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 6/8,6,2,0
Yang_2024,RETEST,14-Apr-25,YY,6,RETEST,Data source,"Where the extracted melatonin data on the effect of artificial light at night on melatonin levels in animals is reported in the paper. Focus on the main source of the most detailed reporting of the melatonin values.  For figures, provide figure number. For tables, provide table numbers. For text, provide page number. Provide a list of the data sources in the article, without context or comments.",,Agreement: 6/8,6,2,0
Yang_2024,RETEST,14-Apr-25,YY,4,RETEST,Light sources,Types of lamps used in the paper,"LED, fluorescent lamp, incandescent lamp, halogen lamp, streetlight, unclear/other",Agreement: 7/8,7,1,0
Yang_2024,RETEST,14-Apr-25,YY,3,RETEST,Location,"Country where the experiment was conducted for a field study or animals were collected for a lab study, if reported. If not reported, the country of the first author was assumed to be the study location. Provide country names only, without context or comments.",,Agreement: 7/8,7,1,0
Yang_2024,RETEST,14-Apr-25,YY,2,RETEST,Outdoor or indoor,"Was the paper an Outdoor study or an Indoor study. For an observational study (e.g., free-living, outdoor enclosures/ cages), it is coded as an Outdoor study. If the animal was collected from the wild, but the experiments was conducted in the lab, it is an Indoor study)","outdoor, indoor, unclear/other",Agreement: 3/8,3,5,0
Yang_2024,RETEST,14-Apr-25,YY,12,RETEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan."," yes, no",Agreement: 8/8,8,0,0
Yang_2024,RETEST,14-Apr-25,YY,5,RETEST,Sex,The sex of the animals,"male, female, mixed, unclear",Agreement: 8/8,8,0,0
Yang_2024,RETEST,14-Apr-25,YY,1,RETEST,Species,"The Latin binomial names (e.g., scientific name) of the wild animal studied in the paper. Provide scientific names of the species only, wiihout context. or comments. If more than one species was used in the project, llst all species names separate+L21d by a comma.",,Agreement: 0/8,0,8,1
Yang_2024,RETEST,14-Apr-25,YY,9,RETEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Yang_2024,RETEST,14-Apr-25,YY,14,RETEST,Tissues measured,"What tissue was used for measurement of melatonin levels: Blood, Pineal, SCN (= Suprachiasmatic Nucleus), Urinary, Retina (= ocular), Water (= melatonin in tank water was measured)","blood, pineal, SCN, urinary, retina,water ",Agreement: 8/8,8,0,0
Lagisz_2020,HSTEST,26-Jun-25,ML,3,HSTEST,Age,"Age of animals used in the experiment:
juvenile = all used animals were not sexually mature or not close to becoming sexually mature;
adult = all used animals were sexually mature or close to sexual maturity (young adults), mixed age, or age not reported.
Select only one answer.","juvenile, adult",Agreement: 7/8,7,1,0
Lagisz_2020,HSTEST,26-Jun-25,ML,13,HSTEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.," yes, no",Agreement: 7/8,7,1,0
Lagisz_2020,HSTEST,26-Jun-25,ML,2,HSTEST,Captive or wild-caught,"Source of animals used in the experiment, as reported in the paper:
captive = all used animals were captive, or source not reported; 
wild-caught = all used animals were wild-caught","captive, wild-caught",Agreement: 7/8,7,1,0
Lagisz_2020,HSTEST,26-Jun-25,ML,7,HSTEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 7/8,7,1,0
Lagisz_2020,HSTEST,26-Jun-25,ML,14,HSTEST,Number of ambiguous cues,Number of different ambiguous cues used in judgement bias trials. Do not report how many times animals were tested during judgement bias trials. Report only as an integer number. ,,Agreement: 0/8,0,8,1
Lagisz_2020,HSTEST,26-Jun-25,ML,12,HSTEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan."," yes, no",Agreement: 6/8,6,2,0
Lagisz_2020,HSTEST,26-Jun-25,ML,6,HSTEST,Sex,"Sex of tested animals in the compared groups:
female = only female animals were used; 
male = only male animals were used;  
both = both female and male animals were used","female, male, both",Agreement: 8/8,8,0,0
Lagisz_2020,HSTEST,26-Jun-25,ML,1,HSTEST,Species scientific name,"Scientific name of an animal species used in the experiment. Do not add any comments or explanations in the answer, only return the name of the species.",,Agreement: 8/8,8,0,0
Lagisz_2020,HSTEST,26-Jun-25,ML,9,HSTEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Lagisz_2020,HSTEST,26-Jun-25,ML,4,HSTEST,Within or between study design,"Whether between-individual or within-individual study design was used:
between = two or more groups of animals were simultaneously subject to different treatments (or treatment vs. control/benign): 
within = same group of animals was subject sequentially to different treatments (or treatment vs. control/benign), includes cross-over design","between, within",Agreement: 8/8,8,0,0
Mizuno_2024,HSTEST,26-Jun-25,ML,13,HSTEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors. Do not include acknowledgements of the people who helped but are not authors of the study.,"yes, no",Agreement: 4/8,4,4,0
Mizuno_2024,HSTEST,26-Jun-25,ML,3,HSTEST,Bird age,"Subject bird age (if specified). If not specified, code as ""NA"".  Only consider experiments on wing spots and eyespots. Predefined list (select one answer)","adult, chick, nestling, NA",Agreement: 7/8,7,1,0
